y;y0;y1;d;quality
17904;17904;30583;0;3.9
35743;19299;35743;1;5.8
36256;24988;36256;1;9.9
31512;26027;31512;1;8.4
26826;25209;26826;1;7.3
17131;17131;32220;0;4.1
35202;27649;35202;1;9.6
29276;21469;29276;1;8
29131;24520;29131;1;7
35488;28125;35488;1;7.4
17527;17527;29496;0;0.4
18180;18180;28219;0;0.6
37422;29939;37422;1;9
30379;20092;30379;1;6.2
33229;21870;33229;1;7.2
22104;22104;35408;0;0.1
20436;20436;20632;0;1.5
27402;27402;29599;0;3.9
38601;25396;38601;1;7.1
17442;17442;31641;0;2.9
33704;24792;33704;1;8.4
37920;29411;37920;1;8.1
13443;13443;33452;0;1.8
35259;23087;35259;1;6.2
19883;19883;22500;0;1
18916;18916;29820;0;2.8
35488;21897;35488;1;7.8
27772;27772;29127;0;4.4
20973;20973;23435;0;2.2
17180;17180;25585;0;5.7
34522;21207;34522;1;7.8
30121;30121;30382;0;1.6
31877;21829;31877;1;8.5
17673;17673;33204;0;2.5
34913;20546;34913;1;8
18666;18666;27339;0;1.1
30801;20520;30801;1;5.8
22505;22505;34321;0;0.6
22478;22478;28909;0;0.9
26367;26367;31040;0;3
33039;24648;33039;1;6.4
27964;25768;27964;1;4.9
33275;25371;33275;1;5.6
11784;11784;35062;0;0.6
21529;21529;29004;0;3.4
31513;23612;31513;1;6.8
28522;28522;28874;0;4.3
17966;17966;31121;0;2.5
20693;20693;33970;0;1.5
38521;19744;38521;1;6.2
37390;19140;37390;1;5.8
30282;19725;30282;1;5.6
13687;13687;38571;0;0.2
20604;20604;30107;0;3.5
19620;19620;26247;0;3.8
20632;20632;30040;0;0.3
24582;24613;24582;1;6.8
24806;24806;30781;0;0.6
21195;21195;22366;0;0.4
23381;23381;30319;0;0.1
23562;23562;28476;0;2.1
35675;27463;35675;1;9.1
23798;23798;39585;0;3.4
21314;21314;28780;0;3.6
35131;30508;35131;1;8.7
42486;26450;42486;1;9.7
36400;24500;36400;1;9.8
14960;14960;27821;0;0.7
26166;22798;26166;1;4.6
32351;28446;32351;1;9.3
15363;15363;32010;0;1.3
35271;19328;35271;1;8.6
25587;25587;28907;0;5.2
22900;22900;32066;0;2.2
28613;28613;37165;0;4.3
32193;31741;32193;1;7.6
25852;25852;28443;0;5.9
38134;25747;38134;1;7.2
21828;21828;30712;0;2.8
20384;20384;24143;0;4.4
33679;20686;33679;1;7.5
31337;26661;31337;1;9.3
17564;17564;32171;0;0.7
36784;18426;36784;1;3.9
20044;20044;32779;0;1.3
28708;17551;28708;1;9.8
20587;20587;24097;0;1.6
14947;14947;23062;0;1.2
37874;26425;37874;1;7.9
35840;31363;35840;1;9.1
33566;21248;33566;1;6
18885;18885;29582;0;3
20698;20698;36513;0;2.3
34720;26673;34720;1;6.4
23257;23257;33445;0;2.8
26266;26266;28888;0;4.7
38109;22172;38109;1;9.2
37501;24192;37501;1;4.5
17635;17635;38171;0;1.8
26654;26654;29675;0;4.6
30550;22821;30550;1;8.7
33154;26794;33154;1;8.2
27560;23951;27560;1;9.5
25283;19806;25283;1;5.1
27361;27361;41883;0;1.1
43756;21498;43756;1;9.1
35774;22975;35774;1;9.9
30672;30672;23315;0;5.5
22499;22499;29522;0;4.1
30284;30284;22588;0;5.7
34076;27073;34076;1;9.4
26750;26750;30006;0;4.8
25397;25397;25506;0;4.4
18184;18184;31275;0;3.4
20839;20839;24550;0;0.6
28740;28740;27655;0;5.8
20324;20324;32800;0;1.7
35978;25474;35978;1;8.4
17184;17184;25012;0;2.8
37533;24969;37533;1;7.9
34370;23960;34370;1;7.3
33312;23684;33312;1;8.4
30452;30452;26442;0;4.9
37835;18573;37835;1;9.6
20807;20807;27603;0;0.8
34142;20904;34142;1;6.4
34918;32532;34918;1;8.5
27294;25923;27294;1;5.6
25335;25335;31776;0;5.8
28240;22270;28240;1;9.4
19126;19126;32815;0;3
22263;22263;36826;0;4.7
29288;29217;29288;1;8.3
22898;22898;28964;0;1.6
37035;23752;37035;1;9.3
18435;18435;28736;0;1.9
24578;24578;24717;0;2.9
24361;24361;25759;0;2.6
18038;18038;31811;0;1.1
20862;20862;33481;0;0.8
16527;16527;31258;0;0.4
30727;27019;30727;1;9.2
39526;33213;39526;1;7.3
21671;21671;32774;0;2.8
38434;17406;38434;1;3.5
35234;24641;35234;1;8.7
35340;22299;35340;1;7.7
36204;25101;36204;1;9.9
33869;24620;33869;1;9.8
21914;21914;25615;0;3.4
42623;30332;42623;1;8.9
28722;28722;31135;0;6.4
23035;23035;30001;0;2.9
24741;24741;31289;0;2.8
23010;23010;35324;0;0.6
36849;24598;36849;1;10
33342;24163;33342;1;9.6
23897;23897;38463;0;1.4
32587;25272;32587;1;9.6
41416;22835;41416;1;8.8
19823;19823;30053;0;2.3
43787;26110;43787;1;8.1
35327;24901;35327;1;9.3
42438;26270;42438;1;8.2
26086;26770;26086;1;8.5
37027;31704;37027;1;8.5
28883;18252;28883;1;7.9
33113;26861;33113;1;7.3
23524;23524;28873;0;2.9
38078;25312;38078;1;7.3
34868;18162;34868;1;5.5
28439;28439;28370;0;1.9
25207;25207;26026;0;3.5
31976;20973;31976;1;6.7
36299;25124;36299;1;8.2
35087;28166;35087;1;3.5
18832;18832;33426;0;4.2
38120;24493;38120;1;10
37045;21977;37045;1;8.7
36417;22845;36417;1;7.7
33173;23072;33173;1;5.1
34234;27598;34234;1;8
28757;28757;26128;0;1.3
24345;24345;31956;0;0.1
39418;31093;39418;1;8.6
17869;17869;24585;0;0.9
37767;20676;37767;1;6.3
14666;14666;26126;0;1.6
26157;26157;28561;0;2.6
22781;22781;30804;0;2.8
30268;30268;28209;0;2.2
26302;26302;25899;0;2.9
22317;22317;32712;0;1.7
28442;23382;28442;1;7.4
38001;23333;38001;1;4.9
24709;24709;36468;0;4.1
39579;29363;39579;1;8.9
22008;22008;30647;0;3.8
34711;16289;34711;1;7.6
37371;35695;37371;1;8.8
27388;27388;35379;0;3.3
24985;24985;33978;0;0.2
36675;21292;36675;1;7.8
38275;22073;38275;1;4.7
17712;17712;32909;0;0.5
34536;30014;34536;1;8.1
35392;26181;35392;1;7.5
33601;17495;33601;1;8.6
37377;21302;37377;1;9.2
22144;22144;27481;0;4.2
33379;27678;33379;1;8.5
20295;20295;24494;0;3.3
16026;16026;26704;0;1.5
16578;16578;33340;0;4.3
18555;18555;28235;0;2.9
20168;20168;29995;0;3.3
21166;21166;28015;0;3.9
21832;21832;25916;0;3.4
21012;21012;31849;0;1.1
17597;17597;37146;0;0.9
32950;21535;32950;1;9
17893;17893;27341;0;4.2
13592;13592;33812;0;0.3
38619;31506;38619;1;5.9
27794;27794;33154;0;4.4
20131;20131;22314;0;2.9
21686;21686;36667;0;4.3
27365;27365;29882;0;1.3
29369;22211;29369;1;4.7
21105;21105;35644;0;0.5
29828;25157;29828;1;4.8
28809;28809;32009;0;3.5
37398;25608;37398;1;8.8
34869;29057;34869;1;9.6
31748;24994;31748;1;3.3
18951;18951;39180;0;2.9
38822;23913;38822;1;9.7
24050;24050;33891;0;2.6
31214;24704;31214;1;8.1
32781;15842;32781;1;10
38455;30298;38455;1;8.6
17539;17539;23353;0;0.3
23010;23010;32443;0;0.4
29809;31092;29809;1;5.6
19334;19334;26651;0;2.2
30227;27828;30227;1;7.5
28134;31580;28134;1;5.5
18100;18100;32074;0;3.2
21475;21475;29728;0;2
40486;17547;40486;1;8.8
19206;19206;25171;0;1.6
34639;20702;34639;1;7.9
43020;29158;43020;1;9.2
24089;24089;30202;0;5.2
24229;24229;29038;0;0.2
14877;14877;35128;0;1.2
20941;20941;28771;0;2.2
34138;21747;34138;1;6.3
37860;18204;37860;1;7.2
22020;22020;27680;0;3.7
18510;18510;30690;0;4.3
15668;15668;26548;0;1.9
20277;20277;22057;0;1.7
36290;23698;36290;1;5.6
29139;28583;29139;1;9.5
38942;22031;38942;1;7.2
25000;25000;21203;0;6.1
25981;25981;39766;0;4.7
21603;21603;33921;0;0.3
37751;24922;37751;1;8
15878;15878;28922;0;3.3
22127;22127;26360;0;0.1
29530;26886;29530;1;9.4
36632;23978;36632;1;7.7
35082;26037;35082;1;9.8
19373;19373;31538;0;2.8
32824;28007;32824;1;7.5
35206;24042;35206;1;6.1
39004;22712;39004;1;5.1
32658;33328;32658;1;8.7
18414;18414;32607;0;0.1
25636;25636;32658;0;5.6
33353;23656;33353;1;9.2
27416;22487;27416;1;5.4
22858;22858;30371;0;2.3
16636;16636;27535;0;0
39008;26158;39008;1;6.7
13720;13720;30763;0;1.1
22122;22122;23562;0;1.1
33713;20521;33713;1;7.7
26970;23738;26970;1;7.3
19023;19023;28022;0;0.8
17184;17184;33178;0;0.1
25242;25242;34940;0;4.6
35702;23976;35702;1;9.9
36053;21001;36053;1;6.2
26839;26839;29002;0;2.4
23573;23573;30503;0;3.6
35889;33343;35889;1;7.4
21123;21123;27909;0;2
16566;16566;31250;0;0.3
20379;20379;31694;0;0.7
26588;26588;28361;0;5.8
30145;28059;30145;1;6
36657;24382;36657;1;9.8
17656;17656;27957;0;0.3
39091;21124;39091;1;8.6
23327;23327;25938;0;1.8
33045;24532;33045;1;6.6
36710;28017;36710;1;4.6
21994;21994;36471;0;3.2
21049;21049;33346;0;1.7
19115;19115;30820;0;4.3
23162;23162;32365;0;4.4
36309;25415;36309;1;10
31606;26961;31606;1;8.1
17530;17530;31513;0;3.4
29228;10264;29228;1;5.1
23282;23282;37799;0;2.9
17556;17556;28783;0;5.5
15217;15217;27706;0;2.7
39014;29028;39014;1;9.5
27446;27446;37250;0;1.3
34762;22205;34762;1;4.6
35313;24850;35313;1;6.5
32814;20808;32814;1;6.1
35048;25572;35048;1;5.7
29613;29613;24894;0;0.2
34158;22277;34158;1;8.8
24491;24491;29455;0;5.1
34149;21920;34149;1;6.7
16035;16035;28379;0;2.2
23069;23069;21945;0;1
16614;16614;25834;0;1.1
23516;23516;32685;0;3.8
38010;27655;38010;1;8.4
38010;24515;38010;1;5.4
20783;20783;28559;0;4.9
33786;26969;33786;1;9.9
36395;19005;36395;1;8.3
24611;24611;28714;0;1.5
21171;21171;26777;0;1.8
20520;20520;33071;0;4.1
18662;18662;29203;0;0.1
37041;20901;37041;1;7.9
36462;24878;36462;1;5.6
20356;20356;30099;0;2.7
32135;28087;32135;1;8.3
25192;25192;24616;0;3.2
35892;27314;35892;1;9.9
20603;20603;28565;0;2.4
38748;22948;38748;1;8.1
23601;23601;23153;0;0.4
33063;22441;33063;1;8.6
26375;26375;23739;0;0
21691;21691;24496;0;2.7
22471;22471;27422;0;4.6
32694;23158;32694;1;6.4
21292;21292;28360;0;1
23445;23445;31901;0;3.2
31051;20738;31051;1;5.8
28440;21427;28440;1;6.6
34193;24068;34193;1;7.9
21525;21525;32666;0;1.2
22033;22033;22990;0;2.3
21432;21432;34395;0;3.5
11947;11947;35916;0;4.6
25575;25575;27511;0;0.7
28826;28826;26727;0;2.4
24491;24491;31014;0;5.2
29240;12167;29240;1;5
30477;22518;30477;1;6.7
18458;18458;26926;0;2
34383;19851;34383;1;5.2
24126;24126;26000;0;2.5
19918;19918;35914;0;2.6
28602;26631;28602;1;8
19381;19381;29658;0;4.1
23860;23860;33476;0;2.7
25183;25183;28696;0;0.5
30139;22512;30139;1;8.1
17060;17060;33625;0;4.1
32735;24318;32735;1;5.9
13688;13688;26161;0;0.4
14717;14717;34403;0;2.9
25211;32350;25211;1;4.9
19124;19124;29005;0;2.9
34766;29307;34766;1;9.6
27109;27109;28699;0;6.3
30937;33124;30937;1;7.6
18960;18960;31720;0;2.3
27449;24334;27449;1;9.3
32458;28773;32458;1;8.8
35234;26604;35234;1;9.1
22085;22085;30454;0;3.9
16986;16986;27037;0;3.7
24211;24211;26403;0;2.9
28070;18500;28070;1;6.4
16335;16335;27593;0;3.9
17808;17808;39034;0;0.3
30720;24642;30720;1;5.8
33730;25151;33730;1;8.1
36131;22496;36131;1;5.7
16443;16443;30718;0;2.4
28158;28158;32875;0;1.1
27937;25539;27937;1;8.3
41034;26649;41034;1;9.4
17964;17964;31250;0;0.3
24797;24797;25946;0;0.4
40954;30258;40954;1;8.7
27203;27203;25968;0;3.5
24731;24731;26405;0;3.1
38031;23850;38031;1;8.7
41174;25881;41174;1;9.2
16633;16633;25018;0;4.9
30331;24386;30331;1;4.9
25330;25330;31443;0;1.9
23033;23033;30381;0;2.6
20060;20060;30077;0;3.5
33545;28566;33545;1;6.9
23596;23596;29240;0;1.4
36063;21968;36063;1;4.8
36450;18796;36450;1;8.3
24312;24312;29703;0;2.7
35056;29436;35056;1;7.8
26986;26986;29492;0;1.9
16971;16971;32166;0;3.9
27570;25192;27570;1;9.9
26878;26878;29466;0;1.5
23365;23365;30555;0;1.7
25727;25727;26686;0;1.3
32829;23001;32829;1;7.1
41111;30960;41111;1;9.1
32096;20302;32096;1;4.2
36256;29719;36256;1;7.8
26214;26214;22717;0;1.5
9993;9993;27729;0;0.1
23522;23522;30935;0;0.8
32132;25133;32132;1;5.2
16730;16730;25523;0;0.7
36707;21019;36707;1;8.1
15075;15075;31302;0;0.8
14089;14089;26833;0;1.5
20893;20893;25011;0;0.7
24335;24335;39106;0;4.4
34668;22460;34668;1;7.5
20503;20503;32220;0;0.1
20904;20904;29650;0;4.1
24900;24900;34519;0;4.1
38726;26350;38726;1;9.8
22116;22116;33247;0;2.2
34997;25078;34997;1;7.4
40907;29429;40907;1;8.2
31751;31178;31751;1;9.5
16694;16694;31284;0;1
39356;19291;39356;1;6.9
20564;20564;37893;0;2.8
30818;23471;30818;1;8
36073;29510;36073;1;8.3
33157;25149;33157;1;6.8
33199;22496;33199;1;4.2
37362;22112;37362;1;3.4
21258;21258;36498;0;3
31794;19890;31794;1;8.2
14255;14255;28579;0;5
34280;26080;34280;1;5
17888;17888;29630;0;3.6
39508;23335;39508;1;8.5
18290;18290;33086;0;3.1
30252;30252;32535;0;2.1
27209;27209;28970;0;5.9
35660;23635;35660;1;8.4
23474;23474;32526;0;1.3
20356;20356;26838;0;3.8
38989;20572;38989;1;6.7
18275;18275;32563;0;1.9
21063;21063;23594;0;5
17875;17875;26889;0;0.3
26260;26260;23410;0;5
36301;32038;36301;1;9.5
27585;25143;27585;1;3.8
29781;30423;29781;1;7
35686;20173;35686;1;6.9
19058;19058;23134;0;4.8
14116;14116;28840;0;2.7
36169;29866;36169;1;7.6
21095;21095;24875;0;2.5
23623;23623;23087;0;5.2
30924;26488;30924;1;6.1
19243;19243;32713;0;1
36951;25160;36951;1;5.7
16073;16073;26478;0;0.2
18083;18083;33895;0;2
24231;24231;28053;0;4.2
23108;23108;31981;0;2.1
28089;28089;37896;0;3.8
24852;24852;33981;0;0.8
22518;22518;33564;0;1.4
31746;22563;31746;1;5.5
24304;23472;24304;1;6.6
31422;25397;31422;1;7.4
13811;13811;32928;0;3.8
37720;26860;37720;1;8.7
36588;25795;36588;1;8
37466;28884;37466;1;8.2
36811;23201;36811;1;9
26829;26743;26829;1;9.8
14884;14884;31018;0;2.7
36987;23525;36987;1;7.9
18142;18142;24411;0;1.9
24777;24777;32714;0;0
29974;25600;29974;1;5.6
26246;25211;26246;1;4.1
33862;26047;33862;1;9.2
26386;19708;26386;1;5.2
16026;16026;26125;0;0.4
29540;29540;30034;0;5.7
20460;20460;34093;0;2
35749;23624;35749;1;4.3
24142;24142;28382;0;2.4
38296;19466;38296;1;9.9
34889;21792;34889;1;6.5
33537;18859;33537;1;7.8
43264;30359;43264;1;9.9
37868;34223;37868;1;8.2
22923;22923;29280;0;3.2
28534;28534;32631;0;1
21436;21436;27983;0;3.3
16487;16487;31442;0;0.2
19180;19180;20494;0;0.4
40416;25631;40416;1;7.8
22160;22160;29975;0;1.5
16605;16605;32101;0;0.4
36089;19946;36089;1;7.8
18412;18412;27233;0;0.2
17071;17071;33868;0;2.3
37437;24262;37437;1;8.5
18825;18825;27277;0;3.1
30872;26830;30872;1;7.7
22485;22485;35654;0;3.6
19693;19693;28775;0;1.9
24944;24944;29976;0;4.8
25460;25460;29460;0;2.5
32431;26779;32431;1;9.5
18463;18463;37071;0;2.1
36221;22490;36221;1;8.9
32146;25353;32146;1;9.6
36331;26715;36331;1;9.8
26933;26933;30119;0;0.7
21210;21210;25634;0;0.3
14377;14377;28816;0;4.4
16477;16477;26870;0;3.2
38727;21098;38727;1;7.2
41887;28433;41887;1;8.5
35036;21622;35036;1;4.9
22880;22880;32590;0;3.8
20062;20062;36960;0;4.2
33425;30519;33425;1;6.2
23473;23473;29082;0;4.2
17746;17746;25731;0;2.6
43406;21881;43406;1;9.6
15287;15287;29833;0;0.3
20407;20407;23532;0;2.6
23656;23656;29846;0;1.1
20226;20226;37014;0;2.4
37567;23604;37567;1;9.7
36846;21916;36846;1;8.5
26113;23201;26113;1;4
35448;29777;35448;1;4.8
43315;23189;43315;1;9.6
31450;30702;31450;1;9.6
30365;28979;30365;1;8.1
25597;25597;36836;0;6.6
31047;24625;31047;1;7.6
35901;24711;35901;1;7.1
40265;24553;40265;1;9.5
30843;32256;30843;1;9.8
20424;20424;35062;0;0.6
18862;18862;27730;0;2.5
24202;24202;32796;0;2.7
38040;30490;38040;1;9.1
24116;24116;31241;0;3.8
19471;19471;37611;0;2.8
20577;20577;30852;0;1.8
24176;24176;28793;0;4.7
24811;24811;26621;0;4
21247;21247;28995;0;1.3
22975;22975;27727;0;0.2
25815;25815;30801;0;6.2
16843;16843;36066;0;0.8
34002;19585;34002;1;6.6
34764;14421;34764;1;7.3
14955;14955;29707;0;0.7
21568;21568;28409;0;6
23532;23532;30133;0;0.9
38534;15095;38534;1;9
34829;25968;34829;1;7.4
19871;19871;31333;0;3.7
25852;26329;25852;1;4.3
24364;24364;32977;0;3.5
15438;15438;30714;0;0.2
23961;23961;31481;0;3.4
19058;19058;39030;0;3.7
17006;17006;33143;0;1.7
30973;26689;30973;1;6.6
30537;19945;30537;1;6
22693;22693;35741;0;1.4
23734;23734;32775;0;1.2
15524;15524;20894;0;5.2
35325;27148;35325;1;6.9
25100;25100;27717;0;2.6
28711;28711;34598;0;4.3
30805;25275;30805;1;9.2
40729;22136;40729;1;7.8
38435;22903;38435;1;5.8
36363;22964;36363;1;8.9
32265;29635;32265;1;7.2
22232;22232;29724;0;3.4
29741;23488;29741;1;10
23943;23943;32518;0;3.3
37024;27981;37024;1;8.6
28504;31384;28504;1;4.8
28563;28563;32282;0;4.1
20250;20250;24968;0;2.6
23711;23711;32164;0;3.2
28523;28621;28523;1;9.5
33485;18851;33485;1;6.6
18094;18094;32535;0;4.7
25474;25474;38619;0;3.4
36915;25300;36915;1;8.1
27877;27242;27877;1;8.8
41818;20473;41818;1;6.5
31468;22352;31468;1;7.9
35910;24970;35910;1;9.2
38239;20385;38239;1;6.5
32752;23159;32752;1;4.2
38852;30055;38852;1;6.3
14080;14080;27829;0;0
39090;22348;39090;1;6.8
31817;21536;31817;1;7.3
21446;21446;25906;0;4.8
22387;22387;33458;0;1.5
38194;27613;38194;1;6.4
34230;29739;34230;1;6.9
30125;22009;30125;1;5.9
21563;21563;29548;0;1.7
18171;18171;34061;0;0.4
32133;22205;32133;1;4.6
17907;17907;33294;0;1.7
22962;22962;26975;0;2.9
22555;22555;26095;0;3.3
24230;24230;31043;0;4
30048;22611;30048;1;5.9
19357;19357;32913;0;2.6
27697;16453;27697;1;7.5
19019;19019;31602;0;1.6
37078;28926;37078;1;6.3
37670;17769;37670;1;5.8
28524;22026;28524;1;8.4
19575;19575;25887;0;1.1
30156;30156;25111;0;1.7
22703;22703;33019;0;3.9
16612;16612;37688;0;4.1
21986;21986;24834;0;3.8
23169;23169;22896;0;0.1
20040;20040;21419;0;2.6
30313;22959;30313;1;8.6
39602;26807;39602;1;9.6
13121;13121;29730;0;2.5
10554;10554;26483;0;0.3
24715;24715;30238;0;2.6
18691;18691;25153;0;5.1
34223;26060;34223;1;9.7
24769;24769;26952;0;1.1
37704;20921;37704;1;7.6
24939;24939;35819;0;0.9
23974;23974;24898;0;1.4
34805;18117;34805;1;4.8
34894;21405;34894;1;6.8
38724;23876;38724;1;9.9
23427;23427;21030;0;1.3
27267;22264;27267;1;9.2
41638;20704;41638;1;5.6
33839;22347;33839;1;5.7
33141;24763;33141;1;8.9
24550;24550;26855;0;2.6
29713;27947;29713;1;9.7
45731;19564;45731;1;9.8
34670;20771;34670;1;6.2
26605;26605;24425;0;4.1
35738;23286;35738;1;7.8
25634;25634;38929;0;1.9
19824;19824;32140;0;2.6
24894;24894;31455;0;0.9
26201;26201;28127;0;2.2
25110;25110;24462;0;2.8
19268;19268;24514;0;2.1
41874;25249;41874;1;9.5
36509;22802;36509;1;9
34989;24242;34989;1;8.6
21219;21219;28567;0;0.9
30034;21965;30034;1;7.1
17329;17329;29236;0;2.1
19504;19504;24244;0;0.5
40442;24372;40442;1;9.3
27097;27097;34306;0;3.9
30415;25479;30415;1;6.8
33182;20638;33182;1;8.6
15143;15143;33606;0;0.6
15817;15817;30340;0;3.8
34859;25569;34859;1;5.9
25241;25241;26213;0;2.5
15069;15069;27864;0;3.4
31076;27745;31076;1;5.2
34914;26511;34914;1;8
18760;18760;41496;0;2.4
18254;18254;27474;0;1.2
22453;22453;31159;0;3.6
33371;26106;33371;1;9.2
35813;24786;35813;1;9.9
35277;27768;35277;1;5.9
35432;31756;35432;1;7.1
35169;26654;35169;1;9.7
38772;29235;38772;1;8.9
16604;16604;25170;0;3.5
16535;16535;36956;0;5.2
33562;19482;33562;1;5.3
26592;26592;33236;0;3.2
29656;29656;25249;0;2.7
32325;29423;32325;1;7.4
39741;19422;39741;1;5.7
26468;26468;31474;0;0.7
25609;25609;32655;0;4.2
39041;23382;39041;1;9.3
24808;24808;31401;0;3.8
35988;23077;35988;1;4.1
34707;14780;34707;1;7.3
17169;17169;29449;0;0
35598;23599;35598;1;7.1
14982;14982;30678;0;1.9
22226;22226;32754;0;0.1
22769;22769;31076;0;3.4
20085;20085;31176;0;0.4
30073;26710;30073;1;9.8
32284;29298;32284;1;7.2
22174;22174;32385;0;4.7
17716;17716;25284;0;0.6
20701;20701;26766;0;0.7
30537;28152;30537;1;8.5
31764;31764;26273;0;3.9
28212;24863;28212;1;5.3
27211;27211;30287;0;1.8
31517;21218;31517;1;4.6
9841;9841;37196;0;0.6
18020;18020;32810;0;0.5
20041;20041;31463;0;2.5
25075;25075;31003;0;2.5
16821;16821;35741;0;0.3
30606;27897;30606;1;7.9
40769;23049;40769;1;10
29308;23865;29308;1;8.6
37442;30958;37442;1;6.1
18869;18869;30358;0;1.1
35953;16419;35953;1;7.3
32484;16080;32484;1;8.1
12874;12874;28683;0;1.2
33481;26182;33481;1;8.6
36007;27916;36007;1;9
18805;18805;34207;0;0.5
29185;30391;29185;1;7
25345;25345;36654;0;3.5
34767;34767;29386;0;1.7
35569;25348;35569;1;5.5
33103;22043;33103;1;4.6
24539;24539;33067;0;3.8
26737;26737;29008;0;3.4
23678;23678;29936;0;2.5
34178;27042;34178;1;9
40968;22368;40968;1;6.7
25857;25857;28937;0;4.4
25414;25414;29086;0;6
34251;20714;34251;1;8.6
36878;24377;36878;1;9.6
26190;14139;26190;1;7.7
22812;22812;30738;0;2.6
17761;17761;28658;0;3.8
22567;22567;36520;0;5.5
15917;15917;21903;0;4.8
20575;20575;28645;0;1.8
13497;13497;31387;0;1.9
24036;24036;32002;0;1.9
20060;20060;29205;0;3.1
25653;25653;30218;0;3.9
30222;30222;29624;0;0.8
36037;29330;36037;1;7.5
34343;20314;34343;1;3.4
38888;27561;38888;1;9.2
21978;21978;21509;0;3.6
17953;17953;28433;0;3.5
19951;19951;31915;0;4.1
15170;15170;31629;0;2.1
44845;27679;44845;1;9.9
27980;27980;32947;0;6
26288;26288;29262;0;5.6
35272;24935;35272;1;8.9
12459;12459;31657;0;0.7
33617;26679;33617;1;7.8
31535;33551;31535;1;8.2
22890;22890;30596;0;4.9
23811;23811;37524;0;3.9
17221;17221;28993;0;0.5
35014;27398;35014;1;9.2
20338;20338;25092;0;2.5
21284;21284;26445;0;5.2
33882;19778;33882;1;8.2
38306;25847;38306;1;9.5
33878;27168;33878;1;8.5
28650;28650;32431;0;4.9
21985;21985;32355;0;1.1
16998;16998;24379;0;2.9
22597;22597;30029;0;5.7
33025;31020;33025;1;9.8
21656;21656;28540;0;2.6
18788;18788;27019;0;0.9
32291;22539;32291;1;9.8
30897;27542;30897;1;6.6
40433;28442;40433;1;5.9
17441;17441;22192;0;1.6
18296;18296;29822;0;1
39813;29624;39813;1;8.8
31310;24465;31310;1;6.9
26886;27043;26886;1;6.7
20802;20802;40344;0;3.2
24871;24871;34426;0;3.3
23965;23965;34318;0;3.6
29029;29029;23303;0;3.5
20686;20686;31740;0;2.7
31044;23469;31044;1;8.1
34332;28460;34332;1;8.7
14521;14521;37655;0;1.4
27876;27876;35578;0;1.7
20668;20668;29877;0;2.2
32387;22245;32387;1;9.9
35125;25125;35125;1;6.6
35436;22883;35436;1;8.2
30059;17577;30059;1;7.7
22916;22916;29054;0;0.4
21628;21628;26325;0;0.4
23976;23976;30708;0;0.6
41004;21144;41004;1;5.8
22567;22567;29491;0;4.8
15554;15554;24314;0;1.2
24371;24371;29425;0;4
23861;23861;34220;0;2.6
17199;17199;28962;0;6.5
40143;27216;40143;1;9.1
37767;27769;37767;1;7.4
32695;20514;32695;1;8.4
19982;19982;27433;0;0.4
35905;23110;35905;1;4.2
34068;25781;34068;1;8.7
21558;21558;28935;0;1.8
22387;22387;32678;0;3.5
42569;29115;42569;1;6.2
21852;21852;25267;0;4.2
38326;29026;38326;1;9.4
40529;27581;40529;1;10
37821;20770;37821;1;8.2
34970;31116;34970;1;9
36199;26874;36199;1;6.6
34423;22857;34423;1;4
38775;20844;38775;1;5.3
24192;24192;30241;0;5
36878;28370;36878;1;8.6
13897;13897;32298;0;2.5
31851;21484;31851;1;8.2
22721;22721;31862;0;3.6
26668;24935;26668;1;7.9
40113;25861;40113;1;9.1
15050;15050;27176;0;2.4
29738;27456;29738;1;7.2
19469;19469;27278;0;0
33368;26830;33368;1;7.6
21124;21124;29576;0;2.9
19591;19591;31969;0;3.4
36359;22821;36359;1;9
35267;22332;35267;1;8.8
24041;24041;28237;0;4.2
36095;23696;36095;1;8.2
29696;29696;32405;0;2.6
30037;22604;30037;1;5.8
19979;19979;31379;0;0.2
28396;30860;28396;1;4
23935;23935;31593;0;2.7
24427;24427;31432;0;2
21971;21971;26428;0;2.1
21175;21175;31674;0;1.2
18096;18096;26078;0;2.7
25358;25358;37789;0;0.9
33595;23271;33595;1;5.3
20719;20719;33552;0;2.7
33989;17258;33989;1;4.1
37241;23942;37241;1;6.8
42691;21392;42691;1;9
20436;20436;31935;0;3
21726;21726;27308;0;0.6
31974;21809;31974;1;7.6
17894;17894;30258;0;0.7
27906;27906;28711;0;6.1
23509;23509;30804;0;1.4
17798;17798;33876;0;2.4
16441;16441;28530;0;4.9
34600;18592;34600;1;5.4
35981;24023;35981;1;9.9
42380;24436;42380;1;6
35745;29682;35745;1;9.1
27995;27995;33365;0;2.4
22525;22525;40520;0;3.5
38238;22055;38238;1;9.6
22330;22330;16256;0;2.2
37313;23590;37313;1;8.7
36966;18546;36966;1;9
16573;16573;27401;0;3.9
31653;20231;31653;1;6.2
30308;21539;30308;1;6.7
35597;13574;35597;1;3.4
31613;31541;31613;1;9.3
39471;15029;39471;1;4.8
22771;22771;30170;0;4.9
36209;25235;36209;1;8.8
31803;25920;31803;1;4.8
25166;18770;25166;1;4.6
22138;22138;28425;0;0.3
37131;27311;37131;1;5.8
27975;22580;27975;1;4.9
40331;28690;40331;1;7.8
35115;21866;35115;1;5.2
17653;17653;31240;0;2.9
18660;18660;28493;0;1.3
22203;22203;31523;0;0.2
30465;23984;30465;1;5
33867;18314;33867;1;4.9
